WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
24053,UNNAMED,LARA FISH POND,-110.61054,54.3089,NE25-61-5-W4,2018-05-14,RAINBOW TROUT,200,MOUNT LASSEN,2N,21.82
24053,UNNAMED,LARA FISH POND,-110.61054,54.3089,NE25-61-5-W4,2018-09-05,RAINBOW TROUT,201,TROUT LODGE/JUMPERS,AF3N,21.98
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,2018-05-02,RAINBOW TROUT,2425,CAMPBELL LAKE,2N,20.08
6765,UNNAMED,LEGAL RESERVOIR,-113.586428,53.947431,NW24-57-25-W4,2018-05-18,RAINBOW TROUT,1000,TROUT LODGE/SILVER'S,AF3N,21.88
26322,UNNAMED,LEN THOMPSON POND,-113.712706,52.476805,NW29-40-26-W4,2018-06-15,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,21.1
26322,UNNAMED,LEN THOMPSON POND,-113.712706,52.476805,NW29-40-26-W4,2018-05-17,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,20.8
6761,UNNAMED,LOUGHEED TROUT POND,-111.539761,52.750929,NE33-43-11-W4,2018-05-19,RAINBOW TROUT,560,PRIVATE ALBERTA FACILITY,3N,20.9
6658,UNNAMED,LOVETT LAKE,-116.706,53.041523,NW10-47-19-W5,2018-06-04,RAINBOW TROUT,500,TROUT LODGE/KAMLOOPS,AF3N,16.6
6605,UNNAMED,LOWER SMUTS LAKE,-115.388417,50.796667,SE24-21-11-W5,2018-09-17,CUTTHROAT TROUT,200,JOB LAKE,3N,4.5
6750,UNNAMED,MACHESIS LAKE,-116.585882,58.324911,NW27-107-16-W5,2018-05-23,RAINBOW TROUT,2240,TROUT LODGE/SILVER'S,AF3N,21.73
317719,UNNAMED,MAGRATH CHILDRENS POND,-112.864549,49.410488,SW26-5-22-W4,2018-06-07,RAINBOW TROUT,250,TROUT LODGE/SILVER'S,AF3N,21.93
317719,UNNAMED,MAGRATH CHILDRENS POND,-112.864549,49.410488,SW26-5-22-W4,2018-05-16,RAINBOW TROUT,456,PRIVATE ALBERTA FACILITY,3N,20.5
19525,UNNAMED,MAYAN LAKE,-117.38983,53.902144,NW5-57-23-W5,2018-06-04,RAINBOW TROUT,970,TROUT LODGE/SILVER'S,AF3N,22
6753,UNNAMED,MCCLENNAN RESERVOIR,-116.919773,55.709784,SW32-77-19-W5,2018-05-22,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.28
6755,UNNAMED,MCLAREN'S RESERVOIR,-112.45129,51.840076,SW23-33-18-W4,2018-05-10,RAINBOW TROUT,4400,TROUT LODGE/COLD WATER JUMPERS,AF3N,20.15
6755,UNNAMED,MCLAREN'S RESERVOIR,-112.45129,51.840076,SW23-33-18-W4,2018-09-27,RAINBOW TROUT,10000,TROUT LODGE/JUMPERS,AF2N,7.74
6757,UNNAMED,MCQUILLAN RESERVOIR,-112.45932,49.64707,SW13-8-19-W4,2018-06-12,RAINBOW TROUT,2790,PRIVATE ALBERTA FACILITY,3N,20.7
6757,UNNAMED,MCQUILLAN RESERVOIR,-112.45932,49.64707,SW13-8-19-W4,2018-05-16,RAINBOW TROUT,2790,PRIVATE ALBERTA FACILITY,3N,20.5
6758,UNNAMED,MCVINNIE RESERVOIR,-112.816726,50.035398,SW33-12-21-W4,2018-06-07,RAINBOW TROUT,1050,TROUT LODGE/SILVER'S,AF3N,21.93
6758,UNNAMED,MCVINNIE RESERVOIR,-112.816726,50.035398,SW33-12-21-W4,2018-06-12,RAINBOW TROUT,1500,PRIVATE ALBERTA FACILITY,3N,21.7
6721,UNNAMED,MD PEACE POND #1,-117.556197,56.222511,SW27-83-23-W5,2018-05-23,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.11
22995,UNNAMED,MD PEACE POND #2,-117.553092,56.224205,SW27-83-23-W5,2018-05-23,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.11
6741,UNNAMED,MIDWAY RESERVOIR,-113.735238,51.565685,SE16-30-27-W4,2018-06-14,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.6
6642,UNNAMED,MILE 07 LAKE,-112.015324,55.021444,NE35-69-14-W4,2018-05-16,RAINBOW TROUT,6720,TROUT LODGE/SILVER'S,AF3N,21.7
6746,UNNAMED,MIRROR RESERVOIR,-113.138878,52.464155,SW29-40-22-W4,2018-05-17,BROWN TROUT,1500,BOW RIVER,3N,20.54
395196,UNNAMED,MITFORD PONDS,-114.49262,51.19005,SE4-26-4-W5,2018-05-04,RAINBOW TROUT,300,PRIVATE ALBERTA FACILITY,3N,20.9
395196,UNNAMED,MITFORD PONDS,-114.49262,51.19005,SE4-26-4-W5,2018-06-14,RAINBOW TROUT,300,PRIVATE ALBERTA FACILITY,3N,20.6
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.658233,53.811848,NW4-56-25-W4,2018-05-10,BROWN TROUT,300,BOW RIVER,3N,21.02
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.658233,53.811848,NW4-56-25-W4,2018-09-14,RAINBOW TROUT,1000,TROUT LODGE/JUMPERS,AF3N,21.98
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.658233,53.811848,NW4-56-25-W4,2018-05-10,RAINBOW TROUT,1500,PRIVATE ALBERTA FACILITY,3N,20.8
6737,UNNAMED,MOUND RED RESERVOIR,-113.961579,52.867842,NW11-45-28-W4,2018-06-20,RAINBOW TROUT,573,PRIVATE ALBERTA FACILITY,3N,20.7
6737,UNNAMED,MOUND RED RESERVOIR,-113.961579,52.867842,NW11-45-28-W4,2018-05-17,RAINBOW TROUT,1947,TROUT LODGE/SILVER'S,AF3N,22.31
6730,UNNAMED,MUSKOSEEPI POND,-118.806587,55.172657,SE26-71-6-W6,2018-05-17,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.31
6732,UNNAMED,NARDAM LAKE,-118.725502,55.762438,NE17-78-5-W6,2018-05-23,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.11
6734,UNNAMED,NICHOLAS SHERAN PARK POND,-112.879725,49.671905,SE26-8-22-W4,2018-05-21,RAINBOW TROUT,25,CAMPBELL LAKE,2N,41
6734,UNNAMED,NICHOLAS SHERAN PARK POND,-112.879725,49.671905,SE26-8-22-W4,2018-04-30,BROOK TROUT,250,BEITTY RESORT,2N,41
6734,UNNAMED,NICHOLAS SHERAN PARK POND,-112.879725,49.671905,SE26-8-22-W4,2018-04-30,BROOK TROUT,250,BEITTY RESORT,2N,41
6734,UNNAMED,NICHOLAS SHERAN PARK POND,-112.879725,49.671905,SE26-8-22-W4,2018-09-18,BROOK TROUT,130,BEITTY RESORT,2N,38.87
6647,UNNAMED,NITON LAKE,-115.725966,53.616078,SE32-53-12-W5,2018-05-24,RAINBOW TROUT,840,TROUT LODGE/SILVER'S,AF3N,22.47
6914,UNNAMED,NORDEGG BORROW PIT (EAST),-116.122018,52.480398,SE32-40-15-W5,2018-06-04,RAINBOW TROUT,300,TROUT LODGE,AF3N,20.18
6915,UNNAMED,NORDEGG BORROW PIT (WEST),-116.128512,52.484878,SW32-40-15-W5,2018-06-04,RAINBOW TROUT,400,TROUT LODGE/COLD WATER JUMPERS,AF3N,20.18
6671,UNNAMED,NOSE CREEK POND,-114.010762,51.280125,NE1-27-1-W5,2018-05-04,RAINBOW TROUT,320,PRIVATE ALBERTA FACILITY,3N,20.9
6724,UNNAMED,NUGGENT POND,-114.317013,52.791495,SE14-44-3-W5,2018-05-26,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,21.88
6724,UNNAMED,NUGGENT POND,-114.317013,52.791495,SE14-44-3-W5,2018-05-17,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.8
18997,UNNAMED,ODLUM LAKE,-114.912787,50.473279,SW33-17-7-W5,2018-09-17,CUTTHROAT TROUT,400,JOB LAKE,3N,4.5
18020,UNNAMED,OYEN (CONCRETE PLANT) POND,-110.488247,51.351315,NW34-27-4-W4,2018-05-18,RAINBOW TROUT,237,PRIVATE ALBERTA FACILITY,3N,20.7
6714,UNNAMED,OYEN RESERVOIR,-110.497677,51.6135,NE33-30-4-W4,2018-05-18,RAINBOW TROUT,250,PRIVATE ALBERTA FACILITY,3N,20.7
6718,UNNAMED,PARLBY RESERVOIR,-113.316718,52.471946,NE25-40-24-W4,2018-05-17,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.8
23789,UNNAMED,PIT 24,-116.714447,53.030531,NE4-47-19-W5,2018-06-04,RAINBOW TROUT,500,TROUT LODGE/KAMLOOPS,AF3N,16.7
23790,UNNAMED,PIT 35,-116.649313,52.992044,SW26-46-19-W5,2018-05-30,RAINBOW TROUT,390,TROUT LODGE/KAMLOOPS,AF3N,16.53
24312,UNNAMED,PIT 44,-116.653503,53.004695,SW35-46-19-W5,2018-05-30,RAINBOW TROUT,500,TROUT LODGE/KAMLOOPS,AF3N,16.53
23791,UNNAMED,PIT 45,-116.645687,52.992815,SE26-46-19-W5,2018-05-30,RAINBOW TROUT,800,TROUT LODGE/KAMLOOPS,AF3N,16.53
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.729392,52.979766,SW20-46-19-W4,2018-06-20,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,20.7
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.729392,52.979766,SW20-46-19-W4,2018-05-08,BROWN TROUT,500,BEITTY RESORT,3N,21.02
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.729392,52.979766,SW20-46-19-W4,2018-05-12,BROOK TROUT,930,BEITTY RESORT,3N,19.96
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.729392,52.979766,SW20-46-19-W4,2018-05-12,RAINBOW TROUT,1000,MOUNT LASSEN,3N,20.18
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.729392,52.979766,SW20-46-19-W4,2018-09-07,RAINBOW TROUT,1200,TROUT LODGE/JUMPERS,AF3N,22.67
6871,UNNAMED,PONOKA CENTENNIAL PARK POND,-113.584991,52.680354,NE5-43-25-W4,2018-05-26,RAINBOW TROUT,250,TROUT LODGE/SILVER'S,AF3N,21.88
6871,UNNAMED,PONOKA CENTENNIAL PARK POND,-113.584991,52.680354,NE5-43-25-W4,2018-05-17,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.8
6711,UNNAMED,PRO ALTA POND,-110.278345,52.347721,SE18-39-2-W4,2018-05-13,RAINBOW TROUT,760,MOUNT LASSEN,3N,19.33
26047,UNNAMED,RADWAY FISH POND,-112.95596,54.056793,SE31-58-20-W4,2018-09-05,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,22
26047,UNNAMED,RADWAY FISH POND,-112.95596,54.056793,SE31-58-20-W4,2018-05-10,RAINBOW TROUT,840,PRIVATE ALBERTA FACILITY,3N,20.8
6713,UNNAMED,RAINBOW LAKE,-117.181743,53.909473,SE10-57-22-W5,2018-05-23,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.11
22504,UNNAMED,RIVERSTONE POND,-112.863787,49.659849,SW24-8-22-W4,2018-10-01,RAINBOW TROUT,1000,TROUT LODGE/KAMLOOPS,AF3N,21.3
22504,UNNAMED,RIVERSTONE POND,-112.863787,49.659849,SW24-8-22-W4,2018-04-30,RAINBOW TROUT,1000,ATHABASCA,2N,19.1
6697,UNNAMED,SEVERN CREEK RESERVOIR,-112.955705,51.208304,NW12-26-22-W4,2018-09-24,RAINBOW TROUT,8000,TROUT LODGE/JUMPERS,AF2N,7.8
6697,UNNAMED,SEVERN CREEK RESERVOIR,-112.955705,51.208304,NW12-26-22-W4,2018-05-04,RAINBOW TROUT,10000,TROUT LODGE,AF3N,15.49
328085,UNNAMED,SHELL TRUE NORTH POND,-119.167595,55.829544,SW10-79-8-W6,2018-05-25,BROOK TROUT,640,BEITTY RESORT,3N,21.33
328085,UNNAMED,SHELL TRUE NORTH POND,-119.167595,55.829544,SW10-79-8-W6,2018-04-30,BROWN TROUT,150,BOW RIVER,3N,20.12
6699,UNNAMED,SHEMELUK LAKE,-112.423089,54.212986,SW25-60-17-W4,2018-05-15,RAINBOW TROUT,2910,CAMPBELL LAKE,2N,20.41
6688,UNNAMED,SHUSTER LAKE,-110.609119,52.740747,NE26-43-5-W4,2018-09-05,BROOK TROUT,2350,BEITTY RESORT,2N,12.18
6688,UNNAMED,SHUSTER LAKE,-110.609119,52.740747,NE26-43-5-W4,2018-05-13,BROOK TROUT,7000,BEITTY RESORT,3N,19.96
6651,UNNAMED,SILKSTONE LAKE,-116.717434,53.0436,NE9-47-19-W5,2018-06-04,RAINBOW TROUT,598,TROUT LODGE,AF3N,17.4
6692,UNNAMED,SPRING COULEE PARK POND,-113.108558,49.372404,NE12-5-24-W4,2018-05-09,RAINBOW TROUT,1650,TROUT LODGE,AF3N,19.33
24702,UNNAMED,ST. PAUL FISH POND,-111.2685,53.9954,SE9-58-9-W4,2018-09-05,RAINBOW TROUT,601,TROUT LODGE/JUMPERS,AF3N,21.98
24702,UNNAMED,ST. PAUL FISH POND,-111.2685,53.9954,SE9-58-9-W4,2018-05-09,RAINBOW TROUT,990,TROUT LODGE/SILVER'S,AF3N,21.8
6682,UNNAMED,STIRLING CHILDREN'S POND,-112.5376,49.500793,SW29-6-19-W4,2018-05-16,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,20.5
318138,UNNAMED,TABER TROUT POND,-112.188165,49.794747,NW1-10-17-W4,2018-06-12,RAINBOW TROUT,1200,PRIVATE ALBERTA FACILITY,3N,20.7
318138,UNNAMED,TABER TROUT POND,-112.188165,49.794747,NW1-10-17-W4,2018-09-06,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,22
6635,UNNAMED,TAMARACK LAKE,-115.71791,54.702083,NE10-66-12-W5,2018-10-02,RAINBOW TROUT,8000,TROUT LODGE/JUMPERS,AF3N,9.28
6674,UNNAMED,TELEGRAPH PARK POND,-113.044262,53.188646,NW32-48-21-W4,2018-06-20,RAINBOW TROUT,760,PRIVATE ALBERTA FACILITY,3N,20.7
6674,UNNAMED,TELEGRAPH PARK POND,-113.044262,53.188646,NW32-48-21-W4,2018-09-25,RAINBOW TROUT,1000,TROUT LODGE/JUMPERS,AF3N,21.46
6674,UNNAMED,TELEGRAPH PARK POND,-113.044262,53.188646,NW32-48-21-W4,2018-05-12,BROOK TROUT,810,BEITTY RESORT,3N,19.96
6674,UNNAMED,TELEGRAPH PARK POND,-113.044262,53.188646,NW32-48-21-W4,2018-05-12,RAINBOW TROUT,800,MOUNT LASSEN,3N,20.18
6674,UNNAMED,TELEGRAPH PARK POND,-113.044262,53.188646,NW32-48-21-W4,2018-05-08,BROWN TROUT,300,BOW RIVER,3N,21.02
6636,UNNAMED,TEXACO EAST POND,-111.191296,56.637029,NW15-88-8-W4,2018-05-14,RAINBOW TROUT,1350,TROUT LODGE,AF3N,16.29
6637,UNNAMED,TEXACO POND,-111.248523,56.639271,SW20-88-8-W4,2018-05-14,RAINBOW TROUT,825,TROUT LODGE/SILVER'S,AF3N,22.28
6638,UNNAMED,TRAPPER LAKE,-116.362574,54.022698,SE19-58-16-W5,2018-10-01,RAINBOW TROUT,1100,BEITTY/BOW RIVER,AF3N,9.5
6670,UNNAMED,TWO HILLS POND,-111.744946,53.703308,SW32-54-12-W4,2018-05-10,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,20.8
6606,UNNAMED,UPPER SMUTS LAKE,-115.39287,50.796149,SE24-21-11-W5,2018-09-17,CUTTHROAT TROUT,200,JOB LAKE,3N,4.5
6618,UNNAMED,VALLEYVIEW CHILDREN'S POND,-117.284529,55.076591,NE21-70-22-W5,2018-05-22,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.28
6619,UNNAMED,VEGREVILLE CHILDREN'S POND,-112.035539,53.492329,NW17-52-14-W4,2018-05-04,RAINBOW TROUT,240,TROUT LODGE/SILVER'S,AF3N,21.93
6620,UNNAMED,VEGREVILLE TROUT POND,-112.05988,53.474312,SW7-52-14-W4,2018-05-26,RAINBOW TROUT,3000,TROUT LODGE,AF3N,17.13
6620,UNNAMED,VEGREVILLE TROUT POND,-112.05988,53.474312,SW7-52-14-W4,2018-05-04,RAINBOW TROUT,5500,TROUT LODGE/COLD WATER JUMPERS,AF3N,20.15
6622,UNNAMED,WALLACE PARK POND,-110.85653,52.8425,NE31-44-6-W4,2018-05-19,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.9
6609,UNNAMED,WEBERVILLE POND,-117.311159,56.360995,NW7-85-21-W5,2018-05-23,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.11
18019,UNNAMED,WETASKIWIN POND,-113.353311,52.987222,NE24-46-24-W4,2018-05-09,BROOK TROUT,300,BEITTY RESORT,3N,21.28
18019,UNNAMED,WETASKIWIN POND,-113.353311,52.987222,NE24-46-24-W4,2018-05-09,RAINBOW TROUT,320,TROUT LODGE/SILVER'S,AF3N,21.8
21137,UNNAMED,WHITECOURT TOWN POND,-115.685342,54.149158,NE35-59-12-W5,2018-05-16,RAINBOW TROUT,825,TROUT LODGE/SILVER'S,AF3N,21.86
6625,UNNAMED,WILDWOOD POND,-115.318904,53.601291,SW30-53-9-W5,2018-05-25,RAINBOW TROUT,840,TROUT LODGE/SILVER'S,AF3N,21.88
6617,UNNAMED,WINCHELL LAKE,-114.609375,51.454862,NW2-29-5-W5,2018-06-06,RAINBOW TROUT,2910,TROUT LODGE/SILVER'S,AF3N,21.72
6626,UNNAMED,WOLF CREEK POND,-116.2285,53.574507,SW13-53-16-W5,2018-05-31,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.27
6086,VICTOR LAKE,,-119.090207,53.882014,SW35-56-8-W6,2018-06-04,RAINBOW TROUT,6850,TROUT LODGE,AF3N,17.5
6086,VICTOR LAKE,,-119.090207,53.882014,SW35-56-8-W6,2018-06-04,RAINBOW TROUT,3650,TROUT LODGE,AF3N,16.4
6524,WEST DOLLAR LAKE,,-117.209194,55.317308,SE18-73-21-W5,2018-10-02,RAINBOW TROUT,500,TROUT LODGE/JUMPERS,AF3N,20.11
26854,WEST RIVERS EDGE POND,FORT LIONS PARK POND,-113.274136,53.683219,NE23-54-23-W4,2018-05-31,YELLOW PERCH,992,,,
26033,WHITERIDGE RECREATION AREA POND,BLUERIDGE PIT,-115.364319,54.15613,SW1-60-10-W5,2018-05-15,RAINBOW TROUT,1019,TROUT LODGE/SILVER'S,AF3N,21.21
6537,WILDHORSE LAKES,LOWER WILDHORSE LAKE,-117.792759,53.269491,SW31-49-26-W5,2018-06-04,RAINBOW TROUT,3450,TROUT LODGE/COLD WATER JUMPERS,AF3N,16.42
6160,WILDHORSE LAKES,UPPER WILDHORSE LAKE,-117.80152,53.271338,SW31-49-26-W5,2018-06-04,BROOK TROUT,2500,BEITTY RESORT,3N,6.21
6173,WINDSOR LAKE,,-113.093667,52.595848,SW10-42-22-W4,2018-05-17,RAINBOW TROUT,2000,PRIVATE ALBERTA FACILITY,3N,20.8
6173,WINDSOR LAKE,,-113.093667,52.595848,SW10-42-22-W4,2018-06-15,RAINBOW TROUT,2000,PRIVATE ALBERTA FACILITY,3N,21.1
6601,YELLOWHEAD LAKE,,-114.802334,51.957774,SW33-34-6-W5,2018-06-18,RAINBOW TROUT,8700,BEITTY RESORT,3N,11.1
